word_i,word_j,post_id
65,280,14
6,423,14
96,792,14
7,338,14
4,539,14
33,804,14
117,773,14
67,787,14
97,778,14
3,775,14
59,794,14
3,813,14
756,769,14
4,688,14
4,374,14
4,511,14
6,15,14
807,808,14
28,56,14
30,385,14
4,261,14
771,777,14
15,200,14
3,403,14
38,783,14
394,738,14
96,764,14
131,773,14
84,374,14
150,749,14
87,746,14
4,101,14
86,598,14
488,597,14
3,683,14
6,693,14
54,673,14
149,716,14
15,719,14
59,84,14
657,806,14
481,731,14
38,812,14
15,493,14
4,521,14
67,769,14
129,782,14
246,677,14
281,807,14
6,84,14
362,792,14
15,679,14
134,150,14
441,802,14
38,716,14
797,806,14
95,743,14
481,762,14
6,779,14
202,748,14
335,368,14
96,386,14
59,67,14
304,748,14
225,738,14
30,44,14
4,39,14
15,87,14
84,758,14
781,782,14
6,653,14
6,283,14
117,134,14
225,702,14
7,343,14
240,813,14
4,416,14
67,355,14
28,776,14
6,770,14
21,177,14
104,314,14
30,710,14
38,552,14
684,685,14
42,679,14
109,761,14
28,732,14
4,721,14
281,569,14
3,722,14
315,708,14
96,511,14
4,280,14
30,261,14
677,758,14
3,186,14
4,52,14
123,512,14
202,677,14
797,798,14
205,814,14
762,764,14
681,682,14
140,740,14
416,675,14
200,240,14
695,696,14
4,225,14
167,200,14
747,748,14
230,677,14
28,775,14
59,796,14
3,815,14
59,123,14
67,96,14
481,750,14
4,368,14
28,149,14
260,794,14
6,13,14
711,712,14
374,386,14
3,111,14
6,117,14
237,699,14
28,236,14
48,685,14
150,692,14
59,314,14
96,697,14
15,522,14
343,610,14
70,569,14
15,669,14
67,304,14
25,802,14
59,745,14
727,728,14
154,786,14
67,751,14
30,442,14
149,186,14
725,726,14
15,673,14
84,701,14
38,419,14
67,809,14
4,116,14
38,676,14
7,268,14
137,757,14
766,803,14
6,511,14
503,514,14
221,758,14
386,495,14
87,678,14
4,724,14
123,668,14
48,210,14
72,123,14
736,737,14
25,811,14
355,481,14
3,757,14
84,509,14
33,362,14
232,240,14
3,335,14
225,227,14
503,765,14
28,687,14
766,767,14
4,693,14
67,657,14
4,618,14
158,442,14
44,270,14
28,756,14
67,733,14
3,762,14
150,202,14
771,772,14
481,514,14
653,790,14
109,268,14
512,795,14
6,225,14
136,137,14
123,711,14
96,735,14
28,96,14
28,678,14
726,768,14
54,674,14
137,366,14
111,117,14
137,713,14
184,260,14
150,691,14
28,725,14
30,721,14
28,481,14
536,674,14
15,167,14
137,511,14
3,733,14
782,782,14
59,386,14
137,723,14
751,752,14
64,737,14
495,767,14
131,777,14
67,796,14
260,675,14
30,679,14
6,327,14
150,731,14
4,699,14
95,762,14
6,707,14
67,210,14
54,735,14
67,677,14
825,829,15
54,852,15
4,614,15
394,401,15
67,884,15
67,137,15
95,920,15
28,315,15
280,823,15
193,830,15
127,874,15
172,283,15
15,30,15
3,193,15
59,240,15
3,799,15
19,226,15
84,359,15
95,283,15
385,924,15
478,851,15
177,528,15
221,879,15
688,844,15
394,834,15
38,595,15
890,949,15
245,890,15
360,833,15
84,95,15
59,522,15
38,208,15
237,843,15
818,832,15
84,855,15
167,844,15
4,178,15
830,866,15
55,532,15
359,883,15
6,67,15
84,829,15
442,817,15
42,897,15
230,827,15
67,359,15
42,67,15
67,923,15
532,863,15
226,670,15
4,12,15
23,870,15
4,42,15
96,534,15
67,866,15
7,15,15
6,171,15
764,802,15
3,871,15
28,748,15
64,221,15
42,904,15
15,845,15
87,866,15
27,880,15
67,831,15
181,202,15
4,342,15
95,628,15
140,143,15
44,833,15
3,22,15
140,507,15
4,936,15
4,595,15
230,417,15
6,821,15
54,851,15
59,871,15
379,386,15
67,881,15
748,931,15
240,934,15
84,150,15
3,882,15
4,534,15
96,900,15
221,890,15
20,507,15
110,906,15
67,534,15
142,914,15
507,748,15
3,830,15
28,232,15
4,919,15
67,679,15
4,820,15
42,566,15
14,72,15
890,914,15
15,534,15
522,830,15
246,951,15
925,926,15
42,155,15
478,805,15
221,857,15
534,737,15
22,863,15
947,948,15
15,401,15
104,952,15
4,211,15
237,688,15
137,860,15
42,507,15
28,110,15
15,137,15
28,896,15
3,4,15
42,835,15
4,491,15
140,943,15
240,432,15
886,887,15
84,534,15
56,903,15
109,899,15
304,873,15
614,875,15
22,335,15
95,432,15
38,117,15
142,929,15
150,818,15
4,150,15
491,838,15
4,871,15
67,150,15
56,401,15
6,65,15
355,609,15
137,867,15
95,495,15
28,872,15
566,814,15
15,838,15
230,825,15
54,97,15
859,860,15
28,927,15
20,178,15
87,88,15
28,851,15
43,869,15
22,140,15
6,276,15
137,868,15
15,110,15
137,666,15
236,898,15
7,180,15
226,230,15
140,385,15
64,245,15
42,912,15
118,817,15
30,84,15
96,876,15
28,245,15
67,936,15
42,124,15
881,882,15
3,495,15
6,7,15
140,366,15
28,48,15
15,163,15
15,896,15
28,137,15
4,269,15
4,162,15
28,167,15
59,863,15
27,67,15
491,842,15
67,748,15
6,871,15
124,432,15
37,38,15
28,522,15
117,925,15
67,913,15
42,828,15
15,59,15
162,819,15
941,942,15
3,939,15
67,850,15
38,834,15
4,822,15
172,907,15
44,848,15
56,779,15
566,698,15
28,84,15
42,898,15
4,221,15
15,891,15
830,833,15
3,906,15
111,885,15
269,698,15
67,821,15
95,854,15
95,301,15
4,579,15
748,848,15
4,692,15
529,901,15
4,617,15
15,95,15
30,836,15
55,210,15
3,67,15
335,834,15
28,566,15
38,628,15
314,679,15
110,221,15
30,140,15
4,903,15
3,921,15
6,935,15
140,283,15
562,890,15
240,864,15
816,954,15
15,818,15
28,59,15
28,941,15
28,140,15
15,901,15
30,847,15
64,853,15
6,840,15
97,814,15
82,932,15
3,72,15
15,104,15
162,216,15
64,865,15
362,945,15
96,878,15
67,104,15
56,67,15
48,890,15
495,869,15
6,944,15
28,723,15
929,930,15
13,857,15
3,171,15
67,885,15
386,845,15
3,848,15
4,65,15
4,893,15
360,910,15
28,95,15
4,111,15
67,75,15
96,748,15
260,890,15
15,230,15
42,826,15
67,216,15
908,909,15
4,816,15
952,953,15
495,840,15
211,948,15
4,862,15
6,179,15
67,143,15
3,386,15
6,417,15
28,887,15
4,177,15
95,940,15
3,895,15
68,918,15
3,666,15
15,837,15
65,916,15
127,737,15
3,908,15
909,910,15
23,246,15
15,149,15
4,366,15
43,88,15
75,938,15
692,825,15
938,939,15
6,829,15
7,12,15
54,140,15
48,67,15
42,883,15
0,210,15
28,385,15
3,401,15
848,849,15
764,799,15
6,873,15
890,891,15
77,877,15
67,897,15
150,868,15
7,933,15
27,28,15
142,829,15
6,933,15
67,236,15
22,920,15
30,949,15
221,915,15
3,23,15
25,921,15
6,820,15
3,839,15
4,737,15
4,880,15
15,843,15
44,366,15
87,854,15
15,799,15
180,862,15
246,950,15
28,737,15
221,858,15
6,208,15
825,919,15
6,73,15
15,894,15
137,617,15
149,893,15
25,391,15
3,127,15
3,905,15
96,861,15
232,890,15
858,859,15
3,579,15
140,942,15
4,818,15
614,874,15
28,881,15
4,179,15
96,913,15
6,884,15
211,898,15
268,932,15
38,342,15
3,432,15
6,690,15
566,748,15
6,928,15
4,825,15
943,944,15
28,56,15
54,283,15
96,216,15
23,162,15
894,895,15
268,931,15
127,865,15
67,162,15
15,246,15
15,386,15
15,21,15
260,315,15
362,946,15
0,6,15
96,875,15
67,937,15
67,103,15
4,244,15
28,947,15
6,737,15
84,288,15
904,905,15
522,820,15
230,748,15
4,852,15
927,928,15
37,39,15
824,825,15
6,84,15
3,82,15
42,922,15
15,883,15
48,723,15
56,830,15
386,912,15
15,56,15
3,227,15
162,818,15
836,837,15
6,779,15
155,562,15
748,856,15
846,847,15
42,283,15
28,507,15
4,609,15
3,507,15
304,748,15
4,851,15
889,890,15
73,829,15
3,890,15
67,355,15
178,930,15
840,841,15
230,918,15
6,566,15
4,715,15
109,898,15
529,902,15
3,951,15
181,836,15
38,514,15
4,280,15
167,841,15
142,869,15
30,660,15
3,670,15
15,833,15
59,478,15
4,660,15
823,824,15
283,861,15
56,478,15
4,902,15
96,142,15
140,935,15
6,579,15
140,511,15
881,888,15
123,836,15
6,13,15
816,953,15
15,819,15
28,842,15
4,879,15
95,913,15
3,872,15
39,900,15
4,301,15
172,849,15
715,827,15
30,848,15
163,892,15
816,878,15
15,846,15
202,835,15
748,822,15
15,240,15
136,142,15
87,853,15
4,802,15
3,826,15
7,566,15
67,260,15
890,940,15
386,850,15
104,799,15
84,864,15
95,226,15
67,304,15
95,926,15
4,276,15
140,419,15
4,892,15
391,922,15
65,890,15
3,84,15
38,419,15
360,379,15
137,937,15
4,140,15
54,934,15
360,869,15
104,911,15
67,140,15
54,748,15
59,946,15
888,889,15
690,829,15
42,59,15
104,818,15
68,917,15
21,849,15
6,442,15
28,876,15
65,917,15
3,566,15
65,123,15
385,818,15
210,359,15
3,915,15
15,913,15
6,828,15
314,886,15
44,870,15
230,386,15
84,860,15
839,840,15
825,924,15
4,288,15
511,860,15
77,878,15
19,103,15
96,907,15
42,916,15
162,834,15
28,96,15
67,829,15
227,945,15
831,832,15
28,30,15
4,805,15
3,491,15
27,614,15
4,507,15
118,260,15
15,167,15
210,267,15
419,825,15
136,514,15
28,528,15
6,267,15
44,748,15
6,867,15
44,178,15
878,899,15
150,737,15
4,532,15
855,856,15
3,216,15
22,84,15
14,863,15
4,240,15
54,818,15
95,877,15
386,911,15
140,950,15
140,226,16
6,767,16
1042,1043,16
28,315,16
415,610,16
7,55,16
96,596,16
4,421,16
410,416,16
15,30,16
73,1021,16
84,359,16
159,384,16
25,150,16
481,962,16
4,1034,16
140,1031,16
30,503,16
65,386,16
4,73,16
4,178,16
439,1003,16
4,315,16
21,968,16
203,989,16
104,957,16
42,67,16
3,911,16
4,230,16
140,186,16
105,983,16
59,1009,16
6,365,16
117,268,16
3,955,16
4,42,16
59,983,16
681,974,16
15,953,16
1004,1005,16
1044,1045,16
210,991,16
4,981,16
890,1011,16
3,539,16
67,163,16
210,231,16
42,221,16
4,11,16
84,538,16
15,343,16
96,248,16
67,708,16
167,834,16
59,150,16
863,956,16
59,724,16
49,521,16
140,416,16
223,969,16
142,1017,16
210,540,16
248,994,16
283,991,16
1035,1043,16
42,95,16
104,163,16
96,1018,16
3,224,16
3,1034,16
140,723,16
28,232,16
15,39,16
55,140,16
52,955,16
237,610,16
25,223,16
20,1016,16
591,769,16
115,610,16
87,495,16
4,993,16
4,106,16
15,227,16
15,960,16
15,137,16
210,799,16
3,4,16
42,968,16
190,1039,16
4,136,16
28,157,16
54,1036,16
150,677,16
59,164,16
4,150,16
67,1050,16
4,384,16
6,65,16
261,268,16
146,283,16
514,609,16
56,110,16
4,1014,16
84,1030,16
150,1017,16
997,998,16
210,381,16
4,1049,16
137,159,16
178,338,16
147,766,16
56,1012,16
6,1043,16
28,267,16
649,975,16
6,989,16
226,1032,16
22,140,16
28,442,16
96,1048,16
649,681,16
15,1025,16
123,1040,16
28,245,16
96,997,16
4,245,16
44,970,16
4,1024,16
6,7,16
28,137,16
6,980,16
210,512,16
4,200,16
54,1018,16
348,1007,16
6,538,16
532,1008,16
15,59,16
59,769,16
221,1001,16
67,117,16
6,1037,16
3,39,16
1046,1047,16
67,995,16
6,42,16
1000,1001,16
140,799,16
67,348,16
106,355,16
134,142,16
4,221,16
165,964,16
28,996,16
28,203,16
1012,1013,16
172,890,16
96,1036,16
4,579,16
110,1013,16
136,677,16
123,384,16
54,142,16
67,1000,16
442,965,16
103,421,16
163,338,16
65,170,16
42,1046,16
6,410,16
64,1019,16
986,987,16
280,1031,16
981,982,16
96,460,16
42,79,16
150,164,16
4,556,16
190,394,16
96,1027,16
28,556,16
410,1048,16
96,992,16
415,566,16
766,959,16
994,995,16
28,59,16
495,552,16
6,602,16
4,971,16
6,979,16
1040,1041,16
4,165,16
44,890,16
90,221,16
158,1033,16
42,44,16
42,149,16
15,104,16
167,863,16
769,1003,16
3,110,16
150,1045,16
28,799,16
948,984,16
137,610,16
4,338,16
13,1039,16
56,460,16
552,869,16
42,1004,16
96,210,16
79,988,16
110,163,16
79,883,16
4,65,16
28,95,16
6,210,16
42,365,16
38,416,16
539,774,16
15,230,16
4,117,16
4,1033,16
237,355,16
116,117,16
4,1047,16
85,972,16
1007,1008,16
514,890,16
8,386,16
20,150,16
110,140,16
6,66,16
962,963,16
960,961,16
38,1035,16
137,977,16
540,973,16
67,283,16
4,928,16
677,965,16
140,237,16
54,140,16
221,948,16
4,974,16
6,990,16
66,1015,16
42,142,16
84,261,16
210,990,16
30,999,16
4,1010,16
67,95,16
3,210,16
95,173,16
129,928,16
1051,1052,16
42,985,16
103,293,16
230,442,16
142,982,16
54,185,16
28,164,16
13,38,16
178,703,16
20,964,16
975,976,16
38,1020,16
15,799,16
67,843,16
15,129,16
4,813,16
59,994,16
140,227,16
178,268,16
1024,1042,16
110,237,16
150,1028,16
958,959,16
95,185,16
481,961,16
15,1007,16
59,445,16
863,1023,16
4,1035,16
129,268,16
140,1024,16
38,267,16
6,20,16
4,44,16
59,165,16
67,999,16
67,1051,16
65,610,16
261,971,16
15,415,16
15,306,16
38,342,16
28,992,16
4,231,16
96,115,16
96,1005,16
84,103,16
199,767,16
381,964,16
503,998,16
6,15,16
771,1026,16
22,1041,16
42,140,16
56,985,16
4,186,16
109,221,16
90,1002,16
6,59,16
964,980,16
54,394,16
15,315,16
15,386,16
892,970,16
15,21,16
42,85,16
96,996,16
293,566,16
20,338,16
38,1019,16
25,342,16
79,911,16
210,1037,16
56,338,16
15,610,16
67,566,16
30,724,16
140,230,16
28,410,16
343,967,16
28,984,16
67,769,16
137,668,16
110,134,16
6,84,16
54,521,16
15,883,16
221,1029,16
170,610,16
59,210,16
38,224,16
4,1038,16
42,283,16
28,928,16
67,986,16
129,442,16
84,158,16
1032,1032,16
67,774,16
304,728,16
230,602,16
4,416,16
104,953,16
283,1050,16
65,67,16
394,1035,16
56,956,16
15,1044,16
15,963,16
13,1028,16
64,248,16
6,566,16
21,56,16
83,1022,16
140,1026,16
415,967,16
172,173,16
96,974,16
137,149,16
4,151,16
4,280,16
59,969,16
65,171,16
142,869,16
87,596,16
6,308,16
4,1015,16
231,677,16
38,56,16
445,728,16
703,1049,16
4,225,16
42,104,16
15,1014,16
953,958,16
45,973,16
96,142,16
59,1010,16
6,579,16
230,308,16
28,149,16
6,13,16
4,21,16
200,1030,16
4,158,16
6,843,16
178,965,16
54,186,16
4,976,16
528,566,16
23,813,16
67,164,16
140,532,16
4,232,16
6,117,16
84,104,16
6,981,16
44,723,16
56,994,16
67,304,16
6,1007,16
708,1022,16
442,953,16
28,668,16
23,137,16
28,1006,16
83,566,16
25,386,16
15,964,16
20,210,16
140,988,16
4,116,16
96,858,16
20,56,16
4,1032,16
117,283,16
42,972,16
978,979,16
137,146,16
157,892,16
221,359,16
42,59,16
6,442,16
49,210,16
6,103,16
140,987,16
96,591,16
56,199,16
764,1021,16
3,566,16
28,105,16
948,1009,16
566,1023,16
6,1029,16
67,965,16
54,149,16
6,967,16
42,977,16
59,981,16
771,1025,16
54,858,16
416,967,16
3,863,16
8,186,16
306,948,16
109,268,16
52,386,16
928,1006,16
6,225,16
110,248,16
140,978,16
4,439,16
28,96,16
15,147,16
158,966,16
96,993,16
44,974,16
610,764,16
210,1038,16
59,1002,16
209,268,16
140,328,16
150,802,16
512,1024,16
328,834,16
171,261,16
28,528,16
67,609,16
4,1016,16
30,1011,16
315,957,16
209,210,16
802,1020,16
67,210,16
11,110,16
4,1027,16
137,1043,16
45,85,16
458,1055,17
1,441,17
15,532,17
360,939,17
55,1078,17
111,1024,17
84,574,17
54,1082,17
150,366,17
1064,1065,17
4,1079,17
42,142,17
232,679,17
15,420,17
42,1059,17
15,1071,17
713,1063,17
6,946,17
6,7,17
123,1076,17
42,679,17
403,442,17
140,231,17
4,269,17
44,210,17
67,883,17
15,143,17
260,1067,17
67,1070,17
237,928,17
28,1055,17
59,97,17
42,1060,17
15,1058,17
140,142,17
85,481,17
514,1077,17
223,1061,17
210,538,17
6,308,17
15,1053,17
75,97,17
6,538,17
4,225,17
199,514,17
42,1066,17
96,142,17
104,246,17
237,1081,17
6,579,17
123,167,17
283,939,17
6,13,17
142,149,17
4,21,17
149,237,17
15,442,17
4,1075,17
15,1067,17
6,1081,17
816,1082,17
15,178,17
1,231,17
15,1060,17
111,1061,17
28,422,17
55,415,17
6,1053,17
6,1056,17
96,199,17
4,48,17
6,117,17
4,246,17
111,420,17
167,267,17
308,495,17
679,1064,17
167,386,17
119,1074,17
52,54,17
23,939,17
4,1071,17
858,1059,17
6,1054,17
22,1070,17
140,1066,17
15,1072,17
6,1072,17
42,1061,17
15,1069,17
30,704,17
140,1024,17
59,403,17
477,939,17
48,123,17
566,1074,17
123,267,17
23,1057,17
423,1079,17
30,140,17
85,1076,17
96,858,17
246,1080,17
15,1056,17
48,98,17
7,338,17
42,687,17
232,574,17
4,140,17
4,22,17
28,59,17
883,1069,17
45,119,17
158,360,17
18,1062,17
15,104,17
15,1063,17
579,679,17
366,1079,17
422,1065,17
4,338,17
77,1061,17
28,687,17
143,157,17
28,441,17
96,695,17
67,695,17
4,946,17
21,98,17
96,210,17
84,384,17
8,167,17
18,33,17
52,237,17
77,878,17
28,157,17
6,225,17
566,1075,17
45,1073,17
48,283,17
6,386,17
15,230,17
4,150,17
65,679,17
4,117,17
67,932,17
4,384,17
269,1078,17
6,932,17
28,1054,17
59,818,17
349,532,17
6,65,17
335,1057,17
13,1073,17
96,458,17
15,679,17
28,704,17
4,1058,17
59,386,17
33,1059,17
246,1079,17
415,423,17
1,878,17
8,713,17
44,178,17
223,1068,17
75,481,17
28,928,17
6,477,17
6,1062,17
77,111,17
6,1077,17
67,210,17
260,1068,17
6,1080,17
67,349,17
158,818,17
230,495,17
15,335,17
1110,1111,18
4,553,18
59,1102,18
1116,1117,18
3,1121,18
230,863,18
28,553,18
1096,1097,18
692,957,18
67,818,18
1118,1119,18
1134,1135,18
137,871,18
4,1117,18
87,1105,18
1108,1109,18
4,421,18
421,492,18
56,1125,18
28,137,18
851,1102,18
4,269,18
43,858,18
15,957,18
6,1122,18
4,748,18
27,1118,18
478,851,18
55,123,18
28,167,18
157,1093,18
30,123,18
3,1103,18
785,1096,18
28,1106,18
96,123,18
6,871,18
15,96,18
1129,1130,18
923,1136,18
95,269,18
67,1114,18
6,261,18
6,403,18
67,111,18
95,701,18
87,785,18
1133,1134,18
6,1084,18
1092,1105,18
6,579,18
3,1119,18
260,566,18
30,1093,18
1091,1092,18
67,923,18
816,818,18
67,1113,18
6,104,18
59,1141,18
15,1086,18
534,1103,18
96,1138,18
692,862,18
28,1108,18
3,1120,18
123,1094,18
3,702,18
67,223,18
957,1090,18
96,133,18
4,579,18
3,6,18
748,848,18
308,495,18
1127,1128,18
403,862,18
140,149,18
28,1092,18
87,1104,18
403,957,18
30,1091,18
4,133,18
3,704,18
59,1100,18
6,1123,18
133,858,18
59,127,18
54,961,18
269,1142,18
3,67,18
4,936,18
15,99,18
127,748,18
84,701,18
95,1133,18
3,1084,18
59,1099,18
30,1107,18
4,149,18
495,816,18
566,702,18
6,1139,18
4,1098,18
140,1140,18
15,55,18
67,269,18
4,1093,18
871,1101,18
95,816,18
21,1085,18
28,59,18
4,724,18
54,1087,18
3,1083,18
111,677,18
67,1112,18
30,923,18
142,261,18
1093,1106,18
30,957,18
87,99,18
4,492,18
4,374,18
967,1098,18
4,1109,18
59,95,18
137,818,18
6,15,18
15,534,18
3,566,18
4,1139,18
724,1120,18
55,1123,18
87,1141,18
967,1097,18
1136,1137,18
84,87,18
566,566,18
15,21,18
142,186,18
133,186,18
3,848,18
6,492,18
137,403,18
3,4,18
84,260,18
88,308,18
67,566,18
28,157,18
74,269,18
56,1124,18
1128,1129,18
167,1107,18
95,1132,18
67,1116,18
566,1131,18
4,117,18
4,1099,18
478,1101,18
30,492,18
1094,1095,18
871,1100,18
3,1089,18
223,1135,18
4,1132,18
43,1140,18
492,1086,18
28,704,18
566,1121,18
88,416,18
15,1104,18
67,1115,18
4,1085,18
230,1095,18
137,961,18
1125,1126,18
677,1137,18
15,863,18
55,308,18
67,1138,18
6,1090,18
15,1124,18
308,421,18
1111,1112,18
1088,1089,18
566,1122,18
1126,1127,18
67,1110,18
748,923,18
374,1142,18
15,1088,18
15,1087,18
30,936,18
84,1130,18
27,74,18
566,818,18
117,137,18
59,104,18
3,1115,18
4,1131,18
4,416,18
67,576,19
6,28,19
1180,1181,19
56,246,19
7,55,19
30,1222,19
6,519,19
158,1152,19
95,1159,19
1160,1207,19
67,1184,19
64,692,19
4,1222,19
117,360,19
67,1222,19
199,1169,19
42,509,19
3,366,19
42,98,19
38,595,19
890,949,19
64,320,19
64,821,19
6,1163,19
85,87,19
25,1197,19
28,1166,19
142,1154,19
441,1181,19
87,1221,19
67,1155,19
410,890,19
268,1024,19
1205,1206,19
4,178,19
106,1158,19
6,67,19
353,713,19
149,171,19
28,77,19
73,1202,19
42,67,19
15,442,19
509,1212,19
890,1198,19
180,481,19
127,941,19
25,129,19
3,816,19
117,268,19
44,129,19
172,199,19
96,199,19
4,48,19
3,1203,19
30,199,19
6,1232,19
4,199,19
99,268,19
3,106,19
246,1170,19
42,84,19
4,342,19
118,1226,19
30,1158,19
84,109,19
48,123,19
3,60,19
335,814,19
28,44,19
30,1202,19
106,1160,19
84,150,19
181,577,19
367,1182,19
28,892,19
147,1156,19
20,96,19
42,1199,19
210,540,19
4,1150,19
202,809,19
84,346,19
117,123,19
30,1161,19
30,957,19
140,723,19
28,1179,19
127,953,19
84,1220,19
441,1200,19
140,1221,19
28,1199,19
20,1157,19
4,181,19
4,211,19
38,139,19
3,4,19
25,55,19
835,1231,19
692,1209,19
38,117,19
344,366,19
22,1158,19
4,962,19
87,1223,19
1153,1154,19
140,207,19
4,188,19
4,293,19
6,65,19
3,65,19
38,1215,19
579,890,19
67,1201,19
140,540,19
4,224,19
30,142,19
84,660,19
87,1160,19
109,442,19
188,355,19
6,355,19
42,568,19
4,1154,19
11,1145,19
42,304,19
6,1212,19
117,1158,19
293,829,19
42,1186,19
3,1218,19
6,320,19
211,1154,19
835,870,19
3,688,19
149,269,19
230,1225,19
6,7,19
118,280,19
64,1204,19
4,269,19
59,1191,19
137,1151,19
1155,1168,19
186,528,19
149,344,19
519,835,19
25,561,19
84,501,19
38,188,19
37,38,19
568,1188,19
4,109,19
30,892,19
1193,1194,19
6,246,19
6,111,19
1207,1208,19
38,225,19
454,1217,19
67,117,19
6,1172,19
109,361,19
44,1148,19
246,949,19
90,1202,19
171,816,19
172,1218,19
98,957,19
127,1230,19
38,74,19
30,55,19
15,1226,19
15,199,19
30,293,19
246,1224,19
38,1210,19
1025,1150,19
360,651,19
64,481,19
3,1154,19
6,146,19
15,1186,19
6,11,19
353,890,19
28,60,19
44,134,19
3,1192,19
283,481,19
314,410,19
42,814,19
314,679,19
3,679,19
441,789,19
609,651,19
175,723,19
6,115,19
3,246,19
6,576,19
64,140,19
28,59,19
77,96,19
225,1176,19
7,1167,19
38,1204,19
42,149,19
28,338,19
28,799,19
134,146,19
1158,1170,19
6,106,19
15,577,19
87,1155,19
6,1145,19
48,890,19
127,576,19
4,704,19
84,87,19
561,1224,19
59,180,19
245,246,19
64,366,19
28,40,19
941,1211,19
23,180,19
96,809,19
660,890,19
199,835,19
6,210,19
67,172,19
38,416,19
15,230,19
4,345,19
4,117,19
118,540,19
55,345,19
1177,1182,19
64,1165,19
28,704,19
697,1160,19
495,1228,19
327,1155,19
42,1160,19
1148,1201,19
1173,1174,19
67,283,19
97,1144,19
280,1149,19
6,829,19
79,1155,19
22,44,19
134,668,19
48,67,19
118,870,19
1184,1185,19
501,1199,19
28,1233,19
256,953,19
44,1223,19
67,1205,19
481,1231,19
140,1155,19
65,149,19
96,1147,19
3,355,19
178,186,19
269,540,19
79,1160,19
3,1171,19
20,1193,19
304,890,19
509,697,19
40,1210,19
106,1163,19
85,1157,19
441,705,19
123,442,19
892,1233,19
84,327,19
240,1146,19
103,171,19
6,1169,19
705,1024,19
335,1200,19
42,869,19
799,1160,19
4,37,19
127,1229,19
6,55,19
74,1225,19
28,210,19
149,1204,19
178,268,19
67,1187,19
6,454,19
268,1177,19
127,175,19
30,134,19
4,576,19
84,419,19
82,890,19
171,1213,19
210,1168,19
28,1167,19
4,44,19
134,1143,19
79,1156,19
3,1191,19
688,1230,19
4,391,19
38,342,19
6,90,19
56,202,19
1158,1188,19
149,283,19
3,1158,19
6,15,19
1166,1175,19
6,1189,19
28,56,19
59,186,19
142,1162,19
283,1145,19
149,509,19
42,140,19
115,283,19
4,186,19
82,1149,19
95,579,19
28,441,19
64,540,19
1185,1186,19
67,367,19
1154,1213,19
3,1219,19
199,1158,19
3,1150,19
28,99,19
23,469,19
713,1176,19
6,1146,19
3,25,19
97,1143,19
28,55,19
391,1159,19
30,188,19
360,892,19
3,1211,19
84,151,19
67,441,19
123,180,19
1172,1173,19
98,190,19
64,869,19
190,256,19
6,1149,19
38,224,19
55,1154,19
1202,1203,19
3,1178,19
55,1208,19
44,1155,19
697,1163,19
96,367,19
6,188,19
890,1149,19
495,821,19
441,1177,19
6,283,19
117,134,19
3,890,19
4,416,19
1194,1195,19
109,890,19
64,158,19
21,56,19
6,1166,19
3,1155,19
1196,1197,19
15,1187,19
1228,1229,19
158,1151,19
4,280,19
158,697,19
106,246,19
1179,1180,19
1064,1219,19
15,96,19
540,1155,19
28,1147,19
28,346,19
117,529,19
109,1152,19
172,1155,19
64,149,19
67,96,19
96,142,19
30,1154,19
3,1160,19
509,1165,19
6,13,19
4,21,19
95,223,19
67,293,19
67,158,19
44,1189,19
789,1158,19
67,1209,19
245,962,19
30,246,19
85,223,19
30,127,19
6,1144,19
199,1204,19
25,42,19
28,1183,19
3,1175,19
13,1220,19
137,1150,19
84,1190,19
6,48,19
73,172,19
4,1214,19
67,1176,19
4,892,19
84,1164,19
30,1216,19
30,442,19
283,1164,19
4,529,19
67,1214,19
367,1153,19
38,419,19
67,809,19
38,151,19
38,1178,19
127,1215,19
55,1145,19
65,98,19
30,1164,19
28,1174,19
3,713,19
4,140,19
106,890,19
3,509,19
199,1227,19
4,1183,19
3,1186,19
207,1154,19
140,1216,19
4,79,19
268,595,19
6,442,19
6,103,19
96,147,19
111,1173,19
65,123,19
713,1160,19
30,1148,19
283,1064,19
6,1164,19
1195,1196,19
4,139,19
28,1163,19
55,188,19
64,172,19
95,713,19
6,668,19
360,361,19
55,469,19
186,1162,19
890,1173,19
158,1227,19
20,1192,19
55,1190,19
8,1198,19
3,1206,19
28,528,19
609,890,19
15,1150,19
106,338,19
8,713,19
82,1171,19
342,1158,19
85,1158,19
42,355,19
64,65,19
6,327,19
28,240,19
149,577,19
67,1217,19
1176,1177,19
246,1161,19
67,1148,19
127,1025,19
230,1062,20
6,28,20
28,1288,20
4,1079,20
1246,1247,20
6,519,20
403,1243,20
44,56,20
478,851,20
87,1298,20
403,478,20
3,1272,20
44,386,20
59,442,20
418,1289,20
85,87,20
835,1235,20
28,1166,20
190,368,20
55,56,20
1267,1268,20
15,1304,20
528,1143,20
4,428,20
28,1243,20
84,366,20
28,464,20
6,365,20
7,1269,20
7,15,20
1143,1290,20
96,499,20
54,403,20
54,1289,20
4,1303,20
28,1234,20
54,1143,20
134,509,20
28,1143,20
505,723,20
6,1123,20
4,1143,20
42,84,20
230,1265,20
587,1266,20
124,167,20
28,1254,20
1199,1302,20
82,1252,20
4,259,20
278,1237,20
150,195,20
675,813,20
275,1255,20
528,675,20
6,778,20
118,240,20
708,1306,20
4,24,20
469,972,20
346,1237,20
28,708,20
269,1282,20
368,1269,20
67,346,20
28,1246,20
38,139,20
15,1045,20
15,587,20
28,1268,20
150,445,20
3,4,20
